date,avgtemp,evaporation,H,Q,rainfall
30/7/2017,31.8,3.7,703.0,5450.0,0.0
31/7/2017,32.9,3.4,676.0,5160.0,0.0
1/8/2017,28.5,2.0,669.0,5080.0,73.7
2/8/2017,29.7,1.4,661.0,4990.0,2.0
3/8/2017,27.2,0.6,649.0,4860.0,15.4
4/8/2017,27.2,0.5,642.0,4790.0,27.4
5/8/2017,27.8,0.7,665.0,5030.0,12.0
6/8/2017,29.1,1.7,714.0,5580.0,2.7
7/8/2017,29.7,2.6,750.0,5990.0,0.0
8/8/2017,31.1,3.6,743.0,5900.0,0.0
9/8/2017,31.6,2.6,693.0,5340.0,0.0
10/8/2017,30.0,2.5,666.0,5050.0,0.5
11/8/2017,31.3,2.2,654.0,4910.0,0.0
12/8/2017,30.8,2.6,697.0,5390.0,0.0
13/8/2017,30.4,1.5,750.0,5990.0,0.0
14/8/2017,30.4,2.0,756.0,6070.0,0.0
15/8/2017,26.0,0.8,759.0,6100.0,31.6
16/8/2017,26.4,1.5,780.0,6350.0,14.7
17/8/2017,25.5,0.3,838.0,7120.0,49.5
18/8/2017,26.7,1.0,928.0,8430.0,27.2
19/8/2017,27.9,1.4,1040.0,10200.0,0.0
20/8/2017,29.1,1.8,1035.0,10100.0,0.0
21/8/2017,29.7,2.1,976.0,9180.0,0.0
22/8/2017,30.6,2.4,903.0,8050.0,0.0
23/8/2017,29.8,1.6,819.0,6850.0,0.0
24/8/2017,26.2,0.8,839.0,7130.0,49.1
25/8/2017,27.6,1.4,895.0,7920.0,5.0
26/8/2017,27.5,1.5,1010.0,9730.0,25.5
27/8/2017,28.3,2.3,1107.0,11300.0,0.0
28/8/2017,29.0,2.5,1118.0,11500.0,0.0
29/8/2017,26.8,1.0,1020.0,9880.0,25.2
30/8/2017,26.3,0.8,973.0,9130.0,56.1
31/8/2017,28.7,1.2,954.0,8830.0,6.3
1/9/2017,30.3,1.9,929.0,8430.0,0.0
2/9/2017,30.2,2.5,896.0,7930.0,0.0
3/9/2017,29.7,1.5,836.0,7080.0,0.0
4/9/2017,28.2,1.2,813.0,6760.0,0.0
5/9/2017,28.8,1.4,859.0,7400.0,29.5
6/9/2017,29.1,1.4,890.0,7850.0,0.0
7/9/2017,28.4,1.7,868.0,7530.0,0.0
8/9/2017,27.5,2.7,904.0,8050.0,0.0
9/9/2017,27.8,1.1,934.0,8500.0,0.1
10/9/2017,27.5,1.4,1004.0,9630.0,38.9
11/9/2017,27.8,1.5,1068.0,10700.0,24.2
12/9/2017,28.6,1.2,1099.0,11200.0,0.0
13/9/2017,29.3,1.9,1097.0,11200.0,0.4
14/9/2017,28.3,2.9,1077.0,10800.0,6.9
15/9/2017,26.9,1.5,1053.0,10400.0,10.5
16/9/2017,24.8,0.3,1004.0,9620.0,267.3
17/9/2017,27.1,1.1,966.0,9020.0,0.0
18/9/2017,29.5,2.1,905.0,8070.0,0.0
19/9/2017,30.8,2.1,819.0,6860.0,0.0
20/9/2017,28.9,2.3,767.0,6190.0,1.2
21/9/2017,29.3,2.3,769.0,6210.0,0.0
22/9/2017,27.9,1.5,751.0,6010.0,13.5
23/9/2017,28.1,1.9,738.0,5850.0,3.0
24/9/2017,29.2,2.3,727.0,5720.0,0.0
25/9/2017,27.1,1.1,700.0,5420.0,30.7
26/9/2017,28.2,1.7,685.0,5260.0,1.2
27/9/2017,29.1,1.7,694.0,5360.0,5.3
28/9/2017,29.9,2.5,707.0,5490.0,0.0
29/9/2017,28.9,1.8,683.0,5230.0,1.0
30/9/2017,27.9,0.5,661.0,4990.0,5.4
1/10/2017,28.6,1.1,651.0,4880.0,0.0
2/10/2017,28.6,1.9,625.0,4610.0,2.9
3/10/2017,26.5,0.6,626.0,4620.0,32.4
4/10/2017,27.4,1.2,651.0,4880.0,27.4
5/10/2017,26.6,1.2,656.0,4930.0,8.6
6/10/2017,26.8,0.6,660.0,4980.0,1.0
7/10/2017,25.8,1.5,632.0,4680.0,7.9
8/10/2017,26.6,1.4,637.0,4740.0,8.5
9/10/2017,28.3,1.9,635.0,4710.0,0.0
10/10/2017,25.8,0.5,632.0,4690.0,36.1
11/10/2017,25.5,0.3,888.0,9960.0,47.9
12/10/2017,26.2,1.1,1171.0,13900.0,21.6
13/10/2017,25.4,0.9,1094.0,10600.0,16.1
14/10/2017,26.2,1.9,978.0,8640.0,0.0
15/10/2017,26.1,2.7,881.0,7390.0,0.0
16/10/2017,22.8,1.9,804.0,6510.0,4.3
17/10/2017,21.2,1.1,729.0,5670.0,3.3
18/10/2017,21.7,0.8,689.0,5240.0,0.9
19/10/2017,23.2,1.2,670.0,5040.0,1.2
20/10/2017,25.3,2.0,658.0,4920.0,0.0
21/10/2017,25.0,2.1,640.0,4740.0,0.0
22/10/2017,24.4,2.6,635.0,4690.0,0.0
23/10/2017,23.6,2.5,619.0,4540.0,0.0
24/10/2017,23.6,2.2,610.0,4460.0,0.0
25/10/2017,24.8,2.4,596.0,4320.0,0.0
26/10/2017,25.5,1.8,577.0,4130.0,0.0
27/10/2017,25.6,1.8,573.0,4090.0,0.0
28/10/2017,26.2,2.0,581.0,4170.0,0.0
29/10/2017,25.2,2.3,582.0,4180.0,0.0
30/10/2017,22.9,3.6,558.0,3940.0,0.0
31/10/2017,21.3,3.3,561.0,3970.0,0.0
1/11/2017,21.9,3.2,568.0,4040.0,0.0
2/11/2017,22.9,2.7,544.0,3810.0,0.0
3/11/2017,24.0,3.1,514.0,3510.0,0.0
4/11/2017,23.6,4.0,499.0,3380.0,0.0
5/11/2017,22.5,2.5,482.0,3230.0,0.0
6/11/2017,22.0,2.3,469.0,3110.0,0.0
7/11/2017,22.0,2.3,470.0,3120.0,0.0
8/11/2017,23.8,1.9,467.0,3090.0,0.0
9/11/2017,22.3,0.8,451.0,2950.0,1.2
10/11/2017,24.3,1.2,453.0,2970.0,0.3
11/11/2017,25.2,1.6,452.0,2960.0,0.0
12/11/2017,25.0,1.4,450.0,2940.0,0.0
13/11/2017,25.9,2.3,451.0,2950.0,0.0
14/11/2017,25.8,2.1,450.0,2940.0,0.0
15/11/2017,25.8,1.8,439.0,2840.0,0.0
16/11/2017,26.6,2.1,432.0,2780.0,0.0
17/11/2017,27.2,2.9,427.0,2740.0,0.0
18/11/2017,25.6,1.7,439.0,2840.0,0.0
19/11/2017,21.0,1.4,439.0,2840.0,0.0
20/11/2017,19.2,1.5,422.0,2690.0,0.0
21/11/2017,18.6,2.1,406.0,2550.0,0.0
22/11/2017,17.4,1.3,376.0,2290.0,0.0
23/11/2017,17.1,2.0,352.0,2100.0,0.0
24/11/2017,15.6,3.3,332.0,1940.0,0.0
25/11/2017,14.9,2.1,301.0,1690.0,0.0
26/11/2017,17.5,2.6,311.0,1770.0,0.0
27/11/2017,17.5,1.2,325.0,1880.0,0.0
28/11/2017,20.5,2.1,346.0,2050.0,0.0
29/11/2017,22.3,2.1,366.0,2210.0,0.0
30/11/2017,23.4,1.8,338.0,1980.0,0.0
1/12/2017,21.5,1.8,327.0,1900.0,0.0
2/12/2017,20.7,2.1,368.0,2230.0,0.0
3/12/2017,20.0,1.7,388.0,2400.0,0.0
4/12/2017,20.3,1.5,356.0,2130.0,0.0
5/12/2017,19.7,2.6,316.0,1810.0,0.0
6/12/2017,19.4,2.2,308.0,1750.0,0.0
7/12/2017,19.3,0.9,319.0,1830.0,0.0
8/12/2017,18.5,1.3,315.0,1800.0,5.7
9/12/2017,16.9,1.7,301.0,1690.0,0.0
10/12/2017,16.4,0.8,305.0,1720.0,0.0
11/12/2017,16.8,0.9,282.0,1540.0,0.0
12/12/2017,15.7,1.0,297.0,1660.0,0.6
13/12/2017,15.6,0.4,308.0,1740.0,0.5
14/12/2017,16.9,0.5,311.0,1770.0,2.1
15/12/2017,16.4,0.5,311.0,1770.0,0.5
16/12/2017,16.8,2.0,313.0,1790.0,0.0
17/12/2017,15.2,3.7,292.0,1610.0,0.0
18/12/2017,13.6,2.1,273.0,1460.0,0.0
19/12/2017,13.9,2.9,277.0,1500.0,0.0
20/12/2017,13.7,2.0,285.0,1560.0,0.0
21/12/2017,16.2,4.4,294.0,1630.0,0.0
22/12/2017,16.2,2.5,312.0,1780.0,0.0
23/12/2017,15.9,2.6,319.0,1830.0,0.0
24/12/2017,18.5,2.0,320.0,1840.0,0.0
25/12/2017,16.6,2.5,353.0,2100.0,0.0
26/12/2017,16.2,1.5,367.0,2220.0,0.0
27/12/2017,15.7,0.9,379.0,2320.0,21.7
28/12/2017,16.2,0.3,406.0,2550.0,25.7
29/12/2017,17.9,0.4,414.0,2620.0,0.0
30/12/2017,18.1,0.4,386.0,2370.0,3.7
31/12/2017,17.5,1.4,341.0,2010.0,0.0
1/1/2018,17.4,0.8,323.0,1970.0,0.0
2/1/2018,17.7,0.6,293.0,1740.0,0.0
3/1/2018,19.1,0.9,296.0,1760.0,0.0
4/1/2018,20.1,0.6,303.0,1810.0,0.3
5/1/2018,20.6,0.5,302.0,1800.0,0.0
6/1/2018,20.5,0.7,314.0,1890.0,0.0
7/1/2018,20.5,1.0,296.0,1760.0,0.7
8/1/2018,18.1,0.8,275.0,1610.0,0.7
9/1/2018,11.9,2.1,297.0,1770.0,6.0
10/1/2018,13.6,1.6,317.0,1920.0,0.1
11/1/2018,14.5,2.0,343.0,2120.0,0.0
12/1/2018,14.7,2.5,323.0,1970.0,0.0
13/1/2018,14.8,1.3,372.0,2380.0,0.0
14/1/2018,15.6,1.8,460.0,3230.0,0.0
15/1/2018,16.2,0.6,478.0,3420.0,0.0
16/1/2018,17.1,0.9,477.0,3400.0,0.3
17/1/2018,19.1,0.9,471.0,3340.0,0.9
18/1/2018,19.0,1.4,470.0,3330.0,0.0
19/1/2018,21.1,2.5,472.0,3350.0,0.0
20/1/2018,19.6,1.0,407.0,2700.0,0.0
21/1/2018,20.8,1.3,293.0,1740.0,0.0
22/1/2018,21.3,1.5,244.0,1420.0,0.0
23/1/2018,21.3,1.8,262.0,1530.0,0.0
24/1/2018,21.9,1.9,269.0,1570.0,0.0
25/1/2018,23.4,2.9,350.0,2190.0,0.0
26/1/2018,21.0,1.0,432.0,2940.0,0.0
27/1/2018,18.3,0.8,454.0,3160.0,0.3
28/1/2018,15.4,0.5,462.0,3250.0,0.8
29/1/2018,12.3,1.6,464.0,3270.0,1.1
30/1/2018,11.0,1.6,467.0,3300.0,0.0
31/1/2018,11.2,1.5,471.0,3340.0,2.4
1/2/2018,13.3,2.7,472.0,3350.0,0.0
2/2/2018,13.5,1.5,475.0,3380.0,0.0
3/2/2018,13.6,3.9,475.0,3380.0,0.0
4/2/2018,13.5,3.3,394.0,2590.0,0.0
5/2/2018,13.2,3.5,284.0,1680.0,0.0
6/2/2018,12.3,2.5,279.0,1650.0,0.0
7/2/2018,13.4,2.7,398.0,2620.0,0.0
8/2/2018,14.1,3.1,455.0,3170.0,0.0
9/2/2018,14.6,2.1,469.0,3320.0,0.0
10/2/2018,16.3,1.1,471.0,3340.0,0.0
11/2/2018,15.9,2.9,471.0,3340.0,0.0
12/2/2018,14.1,1.4,472.0,3350.0,0.0
13/2/2018,15.5,2.5,436.0,2980.0,0.0
14/2/2018,17.4,2.0,356.0,2240.0,0.0
15/2/2018,19.6,2.0,247.0,1440.0,0.0
16/2/2018,20.9,1.5,214.0,1240.0,0.0
17/2/2018,21.3,1.9,217.0,1260.0,0.0
18/2/2018,20.7,1.7,207.0,1210.0,0.0
19/2/2018,21.6,1.8,190.0,1120.0,0.0
20/2/2018,22.5,1.0,195.0,1150.0,0.0
21/2/2018,23.0,1.2,269.0,1580.0,0.0
22/2/2018,18.9,0.9,371.0,2360.0,0.6
23/2/2018,15.9,1.1,361.0,2280.0,0.4
24/2/2018,16.9,1.0,264.0,1550.0,0.0
25/2/2018,17.9,0.2,250.0,1450.0,1.4
26/2/2018,19.2,0.7,233.0,1350.0,0.2
27/2/2018,19.6,0.6,218.0,1270.0,0.0
28/2/2018,22.0,1.2,220.0,1280.0,0.0
1/3/2018,23.9,2.0,220.0,1280.0,0.0
2/3/2018,23.8,2.1,236.0,1370.0,0.0
3/3/2018,24.6,1.9,231.0,1330.0,0.0
4/3/2018,26.0,1.9,209.0,1220.0,0.0
5/3/2018,25.8,2.6,191.0,1130.0,0.0
6/3/2018,25.4,2.1,206.0,1200.0,0.0
7/3/2018,25.0,2.5,212.0,1230.0,0.0
8/3/2018,19.5,1.8,215.0,1250.0,2.0
9/3/2018,19.1,4.3,215.0,1250.0,0.0
10/3/2018,18.1,3.9,234.0,1360.0,0.0
11/3/2018,17.9,1.9,237.0,1380.0,0.0
12/3/2018,17.9,1.6,215.0,1250.0,5.9
13/3/2018,19.2,1.9,226.0,1310.0,0.1
14/3/2018,21.6,1.4,237.0,1370.0,0.0
15/3/2018,23.4,2.1,254.0,1470.0,0.0
16/3/2018,23.1,1.7,251.0,1460.0,0.0
17/3/2018,24.0,2.0,276.0,1620.0,0.0
18/3/2018,23.3,1.0,286.0,1690.0,15.8
19/3/2018,24.8,1.5,290.0,1710.0,0.1
20/3/2018,23.3,3.5,325.0,1980.0,0.0
21/3/2018,20.9,3.4,316.0,1910.0,0.0
22/3/2018,20.3,2.5,311.0,1870.0,0.0
23/3/2018,21.3,2.9,305.0,1830.0,0.0
24/3/2018,20.6,1.5,305.0,1830.0,0.0
25/3/2018,20.9,1.0,306.0,1830.0,0.0
26/3/2018,22.3,1.4,301.0,1790.0,0.3
27/3/2018,23.4,2.0,296.0,1760.0,0.0
28/3/2018,23.4,2.2,302.0,1800.0,0.0
29/3/2018,24.3,2.1,318.0,1920.0,0.0
30/3/2018,23.4,1.0,329.0,2010.0,18.6
31/3/2018,24.0,1.8,331.0,2030.0,0.0
1/4/2018,24.3,2.0,323.0,1970.0,0.0
2/4/2018,24.6,2.7,311.0,1870.0,0.0
3/4/2018,24.0,2.0,329.0,2020.0,0.0
4/4/2018,24.0,1.9,335.0,2060.0,0.0
5/4/2018,24.2,2.3,342.0,2110.0,0.6
6/4/2018,21.1,1.7,342.0,2120.0,14.7
7/4/2018,19.9,3.5,336.0,2070.0,0.0
8/4/2018,19.2,3.2,340.0,2100.0,0.0
9/4/2018,20.6,2.7,340.0,2100.0,0.0
10/4/2018,21.8,2.0,337.0,2080.0,0.0
11/4/2018,23.8,1.7,335.0,2070.0,0.0
12/4/2018,24.9,1.4,327.0,2000.0,0.0
13/4/2018,25.2,1.7,324.0,1980.0,0.0
14/4/2018,25.0,0.8,324.0,1980.0,0.2
15/4/2018,22.0,1.5,323.0,1960.0,1.0
16/4/2018,20.6,1.4,320.0,1940.0,5.6
17/4/2018,22.5,2.0,327.0,1990.0,0.0
18/4/2018,22.8,2.0,333.0,2040.0,0.0
19/4/2018,23.4,2.2,328.0,2010.0,0.0
20/4/2018,25.3,2.7,320.0,1940.0,0.0
21/4/2018,27.0,2.9,308.0,1850.0,0.0
22/4/2018,27.1,2.5,304.0,1810.0,0.0
23/4/2018,27.4,1.8,305.0,1820.0,0.0
24/4/2018,26.8,1.5,306.0,1830.0,0.1
25/4/2018,24.0,0.4,311.0,1870.0,34.8
26/4/2018,24.9,1.7,320.0,1940.0,2.3
27/4/2018,22.7,0.4,332.0,2030.0,47.0
28/4/2018,24.3,0.8,349.0,2180.0,0.8
29/4/2018,25.3,1.2,366.0,2310.0,0.0
30/4/2018,26.8,2.5,352.0,2200.0,0.0
1/5/2018,28.3,2.3,331.0,2030.0,0.0
2/5/2018,26.8,1.2,328.0,2000.0,58.0
3/5/2018,26.1,1.3,334.0,2050.0,1.0
4/5/2018,27.1,1.9,344.0,2130.0,9.9
5/5/2018,27.5,1.8,421.0,2830.0,5.7
6/5/2018,28.6,1.7,478.0,3420.0,0.0
7/5/2018,30.7,2.1,475.0,3380.0,0.0
8/5/2018,30.4,4.4,457.0,3190.0,0.0
9/5/2018,29.3,3.0,426.0,2880.0,0.0
10/5/2018,27.5,3.0,412.0,2740.0,0.0
11/5/2018,27.8,2.4,426.0,2880.0,15.3
12/5/2018,26.8,1.6,451.0,3130.0,5.2
13/5/2018,26.5,1.3,457.0,3200.0,5.5
14/5/2018,28.0,2.1,430.0,2920.0,3.3
15/5/2018,28.8,2.6,429.0,2910.0,0.6
16/5/2018,30.2,3.1,439.0,3010.0,0.0
17/5/2018,30.9,3.1,431.0,2930.0,0.0
18/5/2018,28.6,3.4,422.0,2840.0,1.9
19/5/2018,28.4,2.3,431.0,2930.0,2.4
20/5/2018,29.1,2.6,420.0,2820.0,9.1
21/5/2018,28.6,1.7,427.0,2890.0,0.0
22/5/2018,28.4,2.8,423.0,2850.0,0.0
23/5/2018,29.6,3.4,428.0,2900.0,0.0
24/5/2018,29.8,3.7,447.0,3100.0,0.0
25/5/2018,30.4,3.8,473.0,3360.0,0.2
26/5/2018,31.4,2.9,450.0,3120.0,0.0
27/5/2018,28.0,2.9,438.0,3000.0,37.3
28/5/2018,25.1,0.8,418.0,2800.0,16.6
29/5/2018,28.0,1.3,442.0,3040.0,0.0
30/5/2018,29.0,2.3,447.0,3090.0,2.8
31/5/2018,28.5,1.7,465.0,3280.0,12.8
1/6/2018,27.2,0.7,486.0,3490.0,2.3
2/6/2018,27.1,1.7,473.0,3360.0,31.1
3/6/2018,28.5,2.2,472.0,3350.0,0.7
4/6/2018,29.3,2.3,461.0,3230.0,0.0
5/6/2018,28.8,3.1,462.0,3250.0,2.3
6/6/2018,30.5,3.5,525.0,3920.0,0.0
7/6/2018,31.4,3.3,560.0,4320.0,0.0
8/6/2018,31.7,4.4,540.0,4090.0,0.0
9/6/2018,29.9,2.6,519.0,3850.0,0.0
10/6/2018,30.3,2.5,507.0,3730.0,0.7
11/6/2018,28.3,2.0,493.0,3570.0,17.8
12/6/2018,30.2,2.6,500.0,3650.0,2.2
13/6/2018,32.9,6.1,511.0,3770.0,0.0
14/6/2018,30.8,3.1,526.0,3940.0,0.0
15/6/2018,27.5,2.7,545.0,4150.0,1.3
16/6/2018,28.0,2.0,547.0,4180.0,2.7
17/6/2018,27.9,1.5,561.0,4330.0,39.6
18/6/2018,30.2,2.6,550.0,4200.0,0.0
19/6/2018,30.8,2.5,543.0,4130.0,0.0
20/6/2018,30.4,2.5,562.0,4350.0,1.7
21/6/2018,31.6,5.0,562.0,4340.0,0.7
22/6/2018,33.2,3.9,544.0,4140.0,0.0
23/6/2018,32.2,3.9,523.0,3910.0,0.0
24/6/2018,29.7,2.0,518.0,3850.0,1.3
25/6/2018,28.9,2.3,586.0,4640.0,1.3
26/6/2018,27.6,1.2,781.0,7170.0,0.5
27/6/2018,25.9,0.9,790.0,7290.0,43.9
28/6/2018,29.3,2.5,722.0,6340.0,0.0
29/6/2018,30.8,2.9,669.0,5650.0,0.0
30/6/2018,32.1,3.8,629.0,5150.0,0.0
1/7/2018,32.8,3.7,605.0,4860.0,0.0
2/7/2018,34.2,7.2,580.0,4560.0,0.0
3/7/2018,34.3,7.3,565.0,4380.0,0.0
4/7/2018,34.1,7.6,555.0,4260.0,0.0
5/7/2018,34.9,7.7,548.0,4180.0,0.0
6/7/2018,34.0,4.8,551.0,4220.0,0.0
7/7/2018,29.9,2.5,550.0,4210.0,21.8
8/7/2018,28.9,1.5,638.0,5260.0,0.0
9/7/2018,28.5,1.2,673.0,5690.0,20.8
10/7/2018,28.6,1.4,761.0,6880.0,9.7
11/7/2018,29.9,2.5,782.0,7190.0,3.5
12/7/2018,30.6,3.4,783.0,7190.0,0.0
13/7/2018,29.1,2.1,781.0,7170.0,2.2
14/7/2018,28.5,1.4,782.0,7180.0,42.2
15/7/2018,27.7,1.0,806.0,7520.0,20.3
16/7/2018,28.6,1.4,841.0,8040.0,11.6
17/7/2018,28.1,1.2,858.0,8290.0,10.6
18/7/2018,27.7,1.5,867.0,8440.0,34.6
19/7/2018,27.1,1.9,878.0,8600.0,29.3
20/7/2018,27.5,0.5,888.0,8770.0,8.1
21/7/2018,26.3,0.3,1067.0,11900.0,164.8
22/7/2018,28.8,2.6,1142.0,13300.0,3.3
23/7/2018,30.4,2.5,1041.0,11400.0,0.5
24/7/2018,30.5,2.4,896.0,8900.0,0.0
25/7/2018,28.6,2.0,803.0,7480.0,2.6
26/7/2018,27.8,1.2,787.0,7250.0,6.1
27/7/2018,27.3,0.4,826.0,7830.0,49.8
28/7/2018,26.7,1.3,898.0,8930.0,32.1
29/7/2018,26.8,0.6,933.0,9490.0,30.0
30/7/2018,28.0,1.9,914.0,9180.0,2.5
31/7/2018,27.8,1.7,834.0,7950.0,16.6
1/8/2018,27.7,1.4,769.0,7000.0,6.0
2/8/2018,28.1,1.1,739.0,6570.0,0.2
3/8/2018,27.9,1.3,714.0,6240.0,0.3
4/8/2018,26.9,1.2,699.0,6030.0,12.0
5/8/2018,27.0,0.6,745.0,6670.0,4.1
6/8/2018,28.8,1.5,844.0,8090.0,7.8
7/8/2018,27.4,1.0,879.0,8620.0,11.2
8/8/2018,28.1,1.8,921.0,9290.0,0.0
9/8/2018,29.5,2.5,936.0,9530.0,0.0
10/8/2018,30.0,2.8,970.0,10100.0,0.0
11/8/2018,30.4,2.8,965.0,10000.0,0.0
12/8/2018,28.5,2.5,982.0,10300.0,17.9
13/8/2018,30.0,2.8,984.0,10400.0,1.6
14/8/2018,30.7,2.5,976.0,10300.0,0.0
15/8/2018,28.8,1.2,960.0,9990.0,8.0
16/8/2018,27.0,0.7,944.0,9770.0,18.6
17/8/2018,26.5,0.5,948.0,9830.0,26.8
18/8/2018,26.7,1.2,959.0,9980.0,14.1
19/8/2018,29.3,1.8,863.0,8610.0,0.0
20/8/2018,30.5,2.3,726.0,6820.0,0.0
21/8/2018,29.1,1.8,665.0,6070.0,0.0
22/8/2018,29.3,1.6,642.0,5810.0,0.8
23/8/2018,28.9,2.2,623.0,5590.0,2.2
24/8/2018,29.7,2.0,625.0,5610.0,0.1
25/8/2018,28.6,1.7,654.0,5950.0,17.9
26/8/2018,29.7,2.1,673.0,6170.0,3.6
27/8/2018,29.2,2.9,635.0,5720.0,0.0
28/8/2018,26.2,0.5,625.0,5600.0,25.0
29/8/2018,25.6,0.3,621.0,5570.0,66.1
30/8/2018,25.8,0.4,679.0,6240.0,191.2
31/8/2018,28.3,1.7,845.0,8370.0,5.2
1/9/2018,29.8,3.0,912.0,9290.0,2.7
2/9/2018,27.9,1.2,848.0,8390.0,2.2
3/9/2018,26.3,0.7,816.0,7960.0,1.7
4/9/2018,28.3,1.4,898.0,9090.0,0.0
5/9/2018,30.2,2.2,913.0,9310.0,0.0
6/9/2018,31.0,2.1,906.0,9200.0,0.0
7/9/2018,29.8,1.6,903.0,9160.0,0.0
8/9/2018,27.7,2.9,889.0,8960.0,0.0
9/9/2018,27.6,3.1,829.0,8140.0,0.0
10/9/2018,27.5,2.3,700.0,6500.0,0.0
11/9/2018,28.2,1.9,622.0,5580.0,0.0
12/9/2018,28.7,3.0,597.0,5290.0,0.0
13/9/2018,29.3,2.7,636.0,5740.0,0.0
14/9/2018,27.8,1.5,684.0,6290.0,0.0
15/9/2018,29.4,3.0,710.0,6610.0,0.0
16/9/2018,31.1,4.5,717.0,6690.0,0.0
17/9/2018,28.8,3.4,633.0,5700.0,0.5
18/9/2018,26.2,0.6,583.0,5130.0,34.7
19/9/2018,26.2,1.1,578.0,5080.0,40.1
20/9/2018,28.4,1.6,640.0,5780.0,10.1
21/9/2018,28.4,2.4,629.0,5660.0,0.0
22/9/2018,28.6,2.4,578.0,5060.0,0.0
23/9/2018,28.4,2.3,555.0,4820.0,0.0
24/9/2018,29.2,2.8,545.0,4710.0,0.0
25/9/2018,29.0,2.3,528.0,4520.0,0.0
26/9/2018,28.7,1.9,516.0,4400.0,0.0
27/9/2018,26.8,1.3,541.0,4670.0,0.3
28/9/2018,24.5,0.5,549.0,4760.0,34.0
29/9/2018,26.0,2.2,553.0,4790.0,0.0
30/9/2018,26.3,2.2,567.0,4950.0,0.0
1/10/2018,26.3,2.7,542.0,4670.0,0.0
2/10/2018,26.7,3.1,497.0,4200.0,0.0
3/10/2018,26.4,3.4,482.0,4050.0,0.0
4/10/2018,26.5,2.8,477.0,4000.0,0.0
5/10/2018,26.3,3.1,470.0,3930.0,0.0
6/10/2018,26.3,2.4,480.0,4030.0,0.0
7/10/2018,26.8,2.4,470.0,3930.0,0.0
8/10/2018,26.9,3.2,449.0,3720.0,0.0
9/10/2018,27.4,2.7,447.0,3700.0,0.0
10/10/2018,21.4,0.8,457.0,3800.0,36.3
11/10/2018,23.1,1.5,471.0,3940.0,0.0
12/10/2018,24.1,1.8,450.0,3730.0,0.0
13/10/2018,24.5,1.6,441.0,3640.0,0.0
14/10/2018,26.3,1.5,435.0,3580.0,0.0
15/10/2018,27.8,1.4,431.0,3540.0,0.0
16/10/2018,22.2,0.8,435.0,3580.0,17.3
17/10/2018,21.7,0.7,453.0,3760.0,3.4
18/10/2018,21.5,0.8,469.0,3920.0,0.8
19/10/2018,22.4,0.3,483.0,4060.0,1.3
20/10/2018,24.4,0.9,475.0,3980.0,4.2
21/10/2018,27.4,1.8,431.0,3540.0,0.1
22/10/2018,26.9,1.2,417.0,3400.0,16.0
23/10/2018,24.8,1.9,429.0,3520.0,33.5
24/10/2018,23.2,0.9,496.0,4200.0,44.4
25/10/2018,27.1,2.2,593.0,5230.0,0.0
26/10/2018,27.5,3.2,588.0,5180.0,0.0
27/10/2018,25.0,2.1,565.0,4920.0,0.0
28/10/2018,25.0,1.4,547.0,4730.0,0.0
29/10/2018,25.8,1.9,542.0,4670.0,0.0
30/10/2018,25.8,2.9,514.0,4380.0,0.0
31/10/2018,25.0,4.4,483.0,4060.0,0.0
1/11/2018,23.4,4.3,457.0,3800.0,0.0
2/11/2018,22.7,3.0,436.0,3590.0,0.0
3/11/2018,22.0,2.5,421.0,3440.0,0.0
4/11/2018,22.9,1.5,417.0,3400.0,0.0
5/11/2018,24.8,2.2,413.0,3360.0,0.0
6/11/2018,25.4,2.2,403.0,3260.0,0.0
7/11/2018,26.0,1.9,388.0,3110.0,0.0
8/11/2018,23.2,1.7,388.0,3110.0,0.2
9/11/2018,22.2,1.9,380.0,3040.0,0.0
10/11/2018,23.0,1.1,376.0,3000.0,1.2
11/11/2018,23.5,0.5,378.0,3020.0,16.3
12/11/2018,23.6,0.5,376.0,3000.0,24.3
13/11/2018,24.6,1.2,371.0,2950.0,0.0
14/11/2018,25.2,1.2,365.0,2890.0,0.0
15/11/2018,26.0,1.6,371.0,2950.0,0.0
16/11/2018,26.7,1.6,399.0,3220.0,0.0
17/11/2018,26.1,1.5,417.0,3400.0,2.2
18/11/2018,26.5,1.3,408.0,3310.0,0.0
19/11/2018,22.4,1.0,400.0,3230.0,2.1
20/11/2018,22.9,0.4,387.0,3110.0,0.0
21/11/2018,25.0,1.6,393.0,3160.0,0.0
22/11/2018,19.6,2.0,379.0,3020.0,8.0
23/11/2018,19.3,1.7,362.0,2860.0,0.0
24/11/2018,19.4,3.3,362.0,2860.0,0.0
25/11/2018,21.4,1.9,365.0,2890.0,0.0
26/11/2018,21.5,2.1,370.0,2940.0,0.1
27/11/2018,21.0,1.8,366.0,2900.0,0.0
28/11/2018,20.9,1.7,359.0,2840.0,0.0
29/11/2018,21.1,2.1,349.0,2740.0,0.0
30/11/2018,22.8,1.1,344.0,2700.0,0.0
1/12/2018,24.3,1.8,334.0,2600.0,0.0
2/12/2018,25.5,1.7,320.0,2460.0,0.0
3/12/2018,25.2,1.8,314.0,2410.0,0.0
4/12/2018,25.8,2.0,320.0,2460.0,0.0
5/12/2018,25.1,2.4,332.0,2580.0,0.0
6/12/2018,25.6,2.1,339.0,2640.0,0.0
7/12/2018,23.3,1.1,334.0,2600.0,1.4
8/12/2018,16.0,0.6,327.0,2530.0,2.0
9/12/2018,14.4,0.5,301.0,2290.0,4.7
